Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
5/16/2011,104.49086699887681,105.31233848162003,104.02928246758549,104.20140075683594,141675400,16,0,20,5,2011
5/17/2011,103.81021226923966,104.32656707368172,103.36426622783914,104.18573760986328,192686200,17,1,20,5,2011
5/18/2011,104.24056055517242,105.22631954852338,104.01367184275792,105.11679077148438,135217900,18,2,20,5,2011
5/19/2011,105.46097097401747,105.64090845322384,104.78814829335997,105.36708068847656,119489500,19,3,20,5,2011
5/20/2011,105.09327755082766,105.36709341090156,104.33439564713943,104.52998352050781,182594900,20,4,20,5,2011
5/23/2011,103.25473985891892,103.83368422294637,102.94962327438425,103.31732940673828,168700000,23,0,21,5,2011
5/24/2011,103.61461868082903,103.84149532843362,103.03567436202447,103.23126220703125,147199600,24,1,21,5,2011
5/25/2011,102.81665654918726,104.00583444762252,102.78536773453284,103.5755386352539,151050100,25,2,21,5,2011
5/26/2011,103.29386014904289,104.24051064845347,103.09827228813236,104.05274200439453,164850000,26,3,21,5,2011
5/27/2011,104.34219248332307,104.73336814615354,104.02143751247982,104.45172119140625,120921900,27,4,21,5,2011
5/31/2011,105.43752513017279,105.55487309135539,104.70993195762769,105.53922271728516,164731200,31,1,22,5,2011
6/1/2011,105.2340933,105.55486031614953,103.0826267727218,103.16868591308594,233094300,1,2,22,6,2011
6/2/2011,103.23912304830564,103.45818054268638,102.4567714433064,103.05917358398438,200466800,2,3,22,6,2011
6/3/2011,101.82304824048158,102.81663803967328,101.7682898402594,102.03428649902344,234690200,3,4,22,6,2011
6/6/2011,101.77611480109542,101.98735307155701,100.82164491262489,100.95464324951172,179951200,6,0,23,6,2011
6/7/2011,101.47099182260857,101.76047000856397,100.80600017971007,100.89205932617188,161660500,7,1,23,6,2011
6/8/2011,100.73558590755967,101.07200329713591,100.28182055518813,100.46958923339844,198696400,8,2,23,6,2011
6/9/2011,100.74339382207151,101.65091237971224,100.50086679642033,101.23626708984375,160964400,9,3,23,6,2011
6/10/2011,100.80598633109247,100.86856394016142,99.56204446,99.82804107666016,238629400,10,4,23,6,2011
6/13/2011,100.05495212943131,100.32877998226887,99.39777960790774,99.90630340576172,207599800,13,0,24,6,2011
6/14/2011,100.8216307115344,101.52575420131542,100.78252268799334,101.17369842529297,160570400,14,1,24,6,2011
6/15/2011,100.32876627362384,101.15805700000666,99.10829380647583,99.37429047,300958000,15,2,24,6,2011
6/16/2011,99.40558460459702,100.11752736992402,98.82664613719903,99.59335327148438,308032800,16,3,24,6,2011
6/17/2011,100.58241375395275,100.59027773427289,99.55245428,99.89053344726562,233284900,17,4,24,6,2011
6/20/2011,99.55247199585412,100.61388158655178,99.52102206743471,100.40159606933594,159479000,20,0,25,6,2011
6/21/2011,100.92049317434086,101.97403859837249,100.44089234744305,101.77748107910156,193157300,21,1,25,6,2011
6/22/2011,101.46300928985349,102.06053992049134,101.1013381207038,101.16423797607422,176703000,22,2,25,6,2011
6/23/2011,99.97702728464076,101.1406445304101,99.21438309059008,100.87332916259766,334286500,23,3,25,6,2011
6/24/2011,100.84975227498288,100.92836809773611,99.55247123,99.70185089111328,226129300,24,4,25,6,2011
6/27/2011,99.76473463988219,100.97552368769722,99.56817711935308,100.59027862548828,168904700,27,0,26,6,2011
6/28/2011,100.99125994547782,101.91901775699365,100.84974427759165,101.90328979492188,165556300,28,1,26,6,2011
6/29/2011,102.36718075720984,102.94112550639971,101.91903573294219,102.7760238647461,244295500,29,2,26,6,2011
6/30/2011,103.10623937274521,103.92391359270194,102.76816610780718,103.7588119506836,223322700,30,3,26,6,2011
7/1/2011,103.85311361223012,105.43344352621668,103.60938424161375,105.29191589355469,202385700,1,4,26,7,2011
7/5/2011,105.18190415956362,105.41777568389831,104.87527477700573,105.20549011230469,165936000,5,1,27,7,2011
7/6/2011,104.95389635108701,105.46494129252986,104.6551249716398,105.33128356933594,143331600,6,2,27,7,2011
7/7/2011,106.26685916854532,106.69141812781326,106.04671570864065,106.42410278320312,170464200,7,3,27,7,2011
7/8/2011,105.22118183758054,106.42411300073559,104.8752386539689,105.66932678222656,194100500,8,4,27,7,2011
7/11/2011,104.37207061488166,104.7101438798197,103.51508248118462,103.7588119506836,195918600,11,0,28,7,2011
7/12/2011,103.53863660039038,104.39562447063382,103.27917924577277,103.31062316894531,214675700,12,1,28,7,2011
7/13/2011,103.85313559761022,104.74157948870165,103.40499065929704,103.65657806396484,204062600,13,2,28,7,2011
7/14/2011,103.91601531229063,104.3956160813303,102.74452831987108,102.94108581542969,226111800,14,3,28,7,2011
7/15/2011,103.51507219557365,103.68017382118694,102.81532778944474,103.53865814208984,220012800,15,4,28,7,2011
7/18/2011,103.05904326805872,103.21628688916377,101.91901201889802,102.68951416015625,196872100,18,0,29,7,2011
7/19/2011,103.26349402420311,104.48215349835839,103.23990807283239,104.35635375976562,166554900,19,1,29,7,2011
7/20/2011,104.62363843292141,104.68652627958559,104.1125817026567,104.29341125488281,137145400,20,2,29,7,2011
7/21/2011,104.88309706592652,105.99955443466938,104.30915241635927,105.74009704589844,245246300,21,3,29,7,2011
7/22/2011,105.76367253662188,105.92091615147761,105.16613000448376,105.81084442138672,126019400,22,4,29,7,2011
7/25/2011,104.80447515253205,105.74009089481667,104.6944034179644,105.22117614746094,136653800,25,0,30,7,2011
7/26/2011,105.15045180665113,105.32342344419253,104.59222297696331,104.82809448242188,131278200,26,1,30,7,2011
7/27/2011,104.24624610514199,104.27770202742444,102.54798620946755,102.68165588378906,249020100,27,2,30,7,2011
7/28/2011,102.68166773490982,103.60155561867357,102.21778280459836,102.38289642333984,207939900,28,3,30,7,2011
7/29/2011,101.35292840249629,102.64234532901239,100.6138701646908,101.68314361572266,307038400,29,4,30,7,2011
8/1/2011,102.87034159163814,102.96469735988019,100.26792192601316,101.2507095336914,325790900,1,0,31,8,2011
8/2/2011,100.48806260356466,101.03056326746504,98.66400909,98.66400909423828,346653800,2,1,31,8,2011
8/3/2011,98.79768112694171,99.30872591325254,97.12300710913097,99.19865417480469,370830800,3,2,31,8,2011
8/4/2011,97.82277021,97.98001986705086,94.39480570346666,94.55205535888672,520721800,4,3,31,8,2011
8/5/2011,95.73139715349814,95.97512661208626,91.87886771939195,94.41053009033203,655619200,5,4,31,8,2011
8/8/2011,91.91815495308482,94.44195260943069,88.07348461848163,88.26218414,702263900,8,0,32,8,2011
8/9/2011,89.68527014279574,92.49211144985797,86.69759326761285,92.36631774902344,717828700,9,1,32,8,2011
8/10/2011,90.62090196442288,91.42285419487756,88.01847571001515,88.28579711914062,662607400,10,2,32,8,2011
8/11/2011,89.04844090952105,93.49850106103948,88.30938254576004,92.24839782714844,487979700,11,3,32,8,2011
8/12/2011,93.08965796414293,93.72650251405454,92.20907797043886,92.86951446533203,313731600,12,4,32,8,2011
8/15/2011,93.71078119047705,94.92943442393705,93.56139553020716,94.83509063720703,258810600,15,0,33,8,2011
8/16/2011,93.93094763309792,94.89014968887159,93.01891748221084,94.02529144,294095200,16,1,33,8,2011
8/17/2011,94.54416489973534,95.29108105881105,93.34123386533834,94.08815002441406,238201100,17,2,33,8,2011
8/18/2011,91.59581585915969,94.11961401,89.15063952244178,90.03121948242188,512956300,18,3,33,8,2011
8/19/2011,88.81255225686112,91.10834273199616,88.45088712708997,88.56095886230469,428281300,19,4,33,8,2011
8/22/2011,90.55011106026576,90.59728894098917,88.38012049767924,88.63171387,275090600,22,0,34,8,2011
8/23/2011,88.96197663624007,91.65088333618483,88.51382552,91.54867553710938,331136600,23,1,34,8,2011
8/24/2011,91.35206893877461,92.96383689826271,91.13978347192428,92.83804321289062,246869700,24,2,34,8,2011
8/25/2011,93.34910367381778,93.87587640830614,91.10048507755377,91.42283630371094,312365400,25,3,34,8,2011
8/26/2011,90.95896039301765,93.17612899131335,89.51229391837519,92.75156403,314495900,26,4,34,8,2011
8/29/2011,94.00166879718451,95.47192124301516,92.82232364767766,95.41688537597656,190977200,29,0,35,8,2011
8/30/2011,95.00020067855957,96.25816785,93.76581945,95.66849517822266,241315700,30,1,35,8,2011
8/31/2011,96.28174929298157,97.10729339997177,95.36972538,96.09305572509766,301828400,31,2,35,8,2011
9/1/2011,96.14809478304373,97.02081081129072,94.96088546560189,95.08668518066406,254585900,1,3,35,9,2011
9/2/2011,93.10537753023618,95.03164509212417,92.32701132279132,92.65722656,255517200,2,4,35,9,2011
9/6/2011,89.93687410621757,92.11473516798229,89.92901012447308,91.98107147216797,285130500,6,1,36,9,2011
9/7/2011,93.37272156,94.61496099607244,93.0582282,94.57565307617188,209803200,7,2,36,9,2011
9/8/2011,94.00953547769609,95.08667290462643,93.38054898051081,93.59283447265625,250568200,8,3,36,9,2011
9/9/2011,92.52356782,93.60856331069813,90.63661419007065,91.13980102539062,380195100,9,4,36,9,2011
9/12/2011,89.99978035600688,91.80024840191129,89.66956508080894,91.72948455810547,305793500,12,0,37,9,2011
9/13/2011,92.02824500065647,92.91668294492233,91.37567251139717,92.57073974609375,272514700,13,1,37,9,2011
9/14/2011,93.04248039432885,94.97661199419285,91.76879129010192,93.85230255126953,319389500,14,2,37,9,2011
9/15/2011,94.85868045430477,95.50338901659413,93.87589265,95.47193908691406,326777200,15,3,37,9,2011
9/16/2011,95.85522979969507,96.39263259485115,95.08863989768626,96.03699493408203,284528300,16,4,37,9,2011
9/19/2011,94.46431046,95.57072876878715,93.82417106971829,95.08074188232422,241517000,19,0,38,9,2011
9/20/2011,95.48379526107716,96.40844238822159,94.84365586989944,94.97010040283203,218932200,20,1,38,9,2011
9/21/2011,95.01753249661492,95.30993890174977,92.02230231198104,92.17245483398438,316251300,21,2,38,9,2011
9/22/2011,89.50123173214295,90.25991694646552,87.96015333265866,89.19301605,513911300,22,3,38,9,2011
9/23/2011,88.60030428533118,90.22041750612112,88.52917433,89.73043060302734,307242500,23,4,38,9,2011
9/26/2011,90.57605891811451,91.99069313436841,89.28787528,91.86424255371094,260673700,26,0,39,9,2011
9/27/2011,93.67397159360729,94.48797713977252,92.33836674825343,92.89157867,311753900,27,1,39,9,2011
9/28/2011,93.08126621318036,93.64237688118735,90.86053150847064,90.99488067626953,286696800,28,2,39,9,2011
9/29/2011,92.50434799121237,92.96271607377903,90.03861700207483,91.71405029296875,298108900,29,3,39,9,2011
9/30/2011,90.44961752096711,91.23991564183008,89.35900828479485,89.42223358154297,288392300,30,4,39,9,2011
10/3/2011,88.90059413115566,90.05442814756084,86.78259587418759,86.87743377685547,365136800,3,0,40,10,2011
10/4/2011,85.62874250837402,88.97170396071716,84.90167017,88.78202819824219,459177500,4,1,40,10,2011
10/5/2011,89.00332536209676,90.66294926,88.18141506548768,90.42585754394531,284108000,5,2,40,10,2011
10/6/2011,90.37848076640968,92.19616859840119,89.70672866484597,92.06181335449219,257800800,6,3,40,10,2011
10/7/2011,92.59920779923848,92.66243308,90.93167867038467,91.44537353515625,312657900,7,4,40,10,2011
10/10/2011,93.00227766709183,94.54335650087924,92.99437299808642,94.50384521484375,230666300,10,0,41,10,2011
10/11/2011,93.94273575916584,94.86738307374748,93.84789781812059,94.59867858886719,209088000,11,1,41,10,2011
10/12/2011,95.30992853164231,96.52698805945873,95.09655074490905,95.42847442626953,281544900,12,2,41,10,2011
10/13/2011,94.86734388,95.52329246613051,94.14027138548893,95.23878479003906,212538800,13,3,41,10,2011
10/14/2011,96.34521259108836,96.89051400075994,95.80780981858291,96.86680603027344,211397600,14,4,41,10,2011
10/17/2011,96.40842928107965,96.85100015991102,94.78041770287906,95.01750946044922,202311600,17,0,42,10,2011
10/18/2011,94.94636648068224,97.60176727098093,94.20348470319004,96.87469482421875,318857900,18,1,42,10,2011
10/19/2011,96.71665503084593,97.26986717968353,95.39685898220272,95.72878265,226601300,19,2,42,10,2011
10/20/2011,95.96585003065961,96.49534804301432,94.69347025025964,96.14762115478516,262075600,20,3,42,10,2011
10/21/2011,97.27777004147498,98.09178198027527,96.98536366405148,97.97323608398438,278999400,21,4,42,10,2011
10/24/2011,98.13126859269795,99.41945776336259,98.04433535923617,99.17446136,203215600,24,0,43,10,2011
10/25/2011,98.70032319,98.74773914797113,97.03279382286361,97.24617767333984,268596800,25,1,43,10,2011
10/26/2011,98.27352768974185,98.60545131010345,96.58229092371637,98.23401641845703,289053800,26,2,43,10,2011
10/27/2011,100.86571720124616,102.28035114327358,100.0596160090517,101.65602111816406,393220200,27,3,43,10,2011
10/28/2011,101.15812542344324,101.8298834236786,101.00006826426676,101.63230895996094,225906500,28,4,43,10,2011
10/31/2011,100.4942702777476,101.64809830278989,99.04011920291886,99.18237305,228146700,31,0,44,10,2011
11/1/2011,96.44005929248897,97.60970292867307,96.03700564380118,96.41635131835938,416565800,1,1,44,11,2011
11/2/2011,97.86257679019664,98.31304628935105,97.04066636,97.98902130126953,244717600,2,2,44,11,2011
11/3/2011,99.00059861401603,99.97266752035311,97.68080279027241,99.77509307861328,291174800,3,3,44,11,2011
11/4/2011,98.96902095945057,99.34045595379813,98.00485643700638,99.16659545898438,249401600,4,4,44,11,2011
11/7/2011,99.09545863817173,99.88575658155264,98.15500215611013,99.78302001953125,196617200,7,0,45,11,2011
11/8/2011,100.30460819525199,101.17394071035848,99.34834845812932,101.06329345703125,224426300,8,1,45,11,2011
11/9/2011,98.70029598242348,99.41946990534952,97.09599234450411,97.33308410644531,337982000,9,2,45,11,2011
11/10/2011,98.62125014674723,98.73979600697294,97.22241984917119,98.24980926513672,231866500,10,3,45,11,2011
11/11/2011,99.44318763899537,100.3599300808864,99.41157499899988,100.09913635253906,189924400,11,4,45,11,2011
11/14/2011,99.72769987850796,100.72347095066281,98.72401810912837,99.15077972,159258300,14,0,46,11,2011
11/15/2011,98.92158833403491,100.17026048379124,98.56595668494353,99.64076232910156,184709400,15,1,46,11,2011
11/16/2011,98.63707949885227,99.84623432762153,97.91791154133031,98.06016540527344,235782500,16,2,46,11,2011
11/17/2011,97.87838961,98.12338604920895,95.80781305799452,96.50327301,331219600,17,3,46,11,2011
11/18/2011,96.81147249374428,97.00904692740498,95.99746679,96.40052032470703,215580400,18,4,46,11,2011
11/21/2011,94.99380266795322,95.11234855573197,93.76884457289096,94.56704711914062,229611600,21,0,47,11,2011
11/22/2011,94.36156424150548,94.91477032321643,93.66609827650419,94.19560241699219,216494900,22,1,47,11,2011
11/23/2011,93.31047804908175,94.19561391738002,92.11712646484375,92.11712646484375,224329100,23,2,47,11,2011
11/25/2011,91.97486520224973,93.01805816378679,91.83261134251765,91.94325256347656,99557000,25,4,47,11,2011
11/28/2011,94.47221055910423,94.97800072669249,93.90319511319383,94.60655975341797,210686000,28,0,48,11,2011
11/29/2011,94.87524414,95.62602457,94.52751121276418,94.87524414,199241500,29,1,48,11,2011
11/30/2011,97.59388060786532,98.96109855254485,94.83574277702519,98.77932739257812,324439500,30,2,48,11,2011
12/1/2011,98.66868900039331,99.29302504842579,98.33676533824774,98.76352692,176954800,1,3,48,12,2011
12/2/2011,99.67236694439711,99.97267795657369,98.61336469,98.67658996582031,221109700,2,4,48,12,2011
12/5/2011,100.24136165646817,100.5100660212844,99.13494965279315,99.75138092041016,225263900,5,0,49,12,2011
12/6/2011,99.74350271056429,100.45477206550606,99.38787105,99.78302001953125,178842100,6,1,49,12,2011
12/7/2011,99.45107125,100.57329869853861,98.76351603131288,100.1544418334961,237802500,7,2,49,12,2011
12/8/2011,99.49852808949791,99.71981058409081,97.72035743431049,97.95744323730469,240862800,8,3,49,12,2011
12/9/2011,98.40000578470777,99.86996054880697,98.31307252224528,99.61706543,209111400,9,4,49,12,2011
12/12/2011,98.74769857355001,98.76350790460565,97.33307095,98.16287994384766,215826100,12,0,50,12,2011
12/13/2011,98.67661521747614,99.23772611064284,96.77199401872404,97.24617767333984,245159800,13,1,50,12,2011
12/14/2011,96.85888985805836,97.23033076,95.99746820873953,96.21084594726562,238618800,14,2,50,12,2011
12/15/2011,97.23036109682086,97.36471030852817,96.40845046070724,96.55860900878906,199109200,15,3,50,12,2011
12/16/2011,97.21074808,97.78336621077926,96.47110950943586,96.70174407958984,220481400,16,4,50,12,2011
12/19/2011,97.07556602389955,97.28234838541712,95.46108720635353,95.66786957,183903000,19,0,51,12,2011
12/20/2011,97.17095950686459,98.72976611,95.73145059350452,98.56275177001953,225418100,20,1,51,12,2011
12/21/2011,98.56277413871439,98.90475770084021,97.62430804272263,98.75364685058594,194230900,21,2,51,12,2011
12/22/2011,99.1194811,99.73187318515299,98.80136196033426,99.62847900390625,119465400,22,3,51,12,2011
12/23/2011,99.94660192810693,100.55103920097312,99.73982570580371,100.51922607421875,92187200,23,4,51,12,2011
12/27/2011,100.34429398944296,100.86124687168873,100.2568093754751,100.59879302978516,86075700,27,1,52,12,2011
12/28/2011,100.61466251086784,100.63056603991299,99.19901178424895,99.27854156,119107100,28,2,52,12,2011
12/29/2011,99.60463525,100.40790015256974,99.30241959868496,100.30451202392578,123507200,29,3,52,12,2011
12/30/2011,100.22495988233244,100.47151009941777,99.81140137,99.81140137,95599000,30,4,52,12,2011
1/3/2012,101.60879032105463,102.10188462304718,101.34633660865217,101.40200805664062,193697900,3,1,1,1,2012
